Time,Front-temp,Front-temp Setting,Back-temp,Back-temp Setting,Metal Temp
501.3987007141113,72.942,79.89999999999999,70.583,79.89999999999999,4.3
502.40585494041443,72.984,79.89999999999999,70.8,79.89999999999999,4.3
503.4126007556915,73.07499999999999,79.89999999999999,70.93299999999999,79.89999999999999,4.3
504.4186568260193,73.11699999999999,79.89999999999999,71.017,79.89999999999999,4.3
505.42533779144287,73.15899999999999,79.89999999999999,71.14999999999999,79.89999999999999,4.3
506.4321789741516,73.292,79.89999999999999,71.409,79.89999999999999,4.3
507.43794894218445,73.334,79.89999999999999,71.542,79.89999999999999,4.3
508.4451298713684,73.383,79.89999999999999,71.675,79.89999999999999,4.3
509.45197892189026,73.425,79.89999999999999,71.892,79.89999999999999,4.3
510.45819091796875,73.55799999999999,79.89999999999999,72.02499999999999,79.89999999999999,4.3
511.46487188339233,73.6,79.89999999999999,72.158,79.89999999999999,4.3
512.4717328548431,73.642,79.89999999999999,72.28399999999999,79.89999999999999,4.3
513.4793527126312,73.73299999999999,79.89999999999999,72.55,79.89999999999999,4.3
514.4858529567719,73.77499999999999,79.89999999999999,72.68299999999999,79.89999999999999,4.3
515.4928557872772,73.817,79.89999999999999,72.809,79.89999999999999,4.3
516.5008409023285,73.859,79.89999999999999,73.07499999999999,79.89999999999999,4.3
517.5075879096985,73.94999999999999,79.89999999999999,73.15899999999999,79.89999999999999,4.3
518.5150179862976,73.99199999999999,79.89999999999999,73.292,79.89999999999999,4.3
519.5216178894043,74.03399999999999,79.89999999999999,73.55799999999999,79.89999999999999,4.3
520.5284380912781,74.167,79.89999999999999,73.642,79.89999999999999,4.3
521.5352609157562,74.209,79.89999999999999,73.77499999999999,79.89999999999999,4.3
522.5438730716705,74.209,79.89999999999999,73.859,79.89999999999999,4.3
523.5500800609589,74.3,79.89999999999999,74.125,79.89999999999999,4.3
524.5596408843994,74.342,79.89999999999999,74.209,79.89999999999999,4.3
525.5663487911224,74.43299999999999,79.89999999999999,74.342,79.89999999999999,4.3
526.5729768276215,74.475,79.89999999999999,74.517,79.89999999999999,4.3
527.5800588130951,74.559,79.89999999999999,74.64999999999999,79.89999999999999,4.3
528.5873198509216,74.60799999999999,79.89999999999999,74.734,79.89999999999999,4.3
529.5944519042969,74.60799999999999,79.89999999999999,74.86699999999999,79.89999999999999,4.3
530.6013488769531,74.692,79.89999999999999,75.042,79.89999999999999,4.3
531.6077778339386,74.734,79.89999999999999,75.175,79.89999999999999,4.3
532.6182060241699,74.78299999999999,79.89999999999999,75.259,79.89999999999999,4.3
533.627436876297,74.82499999999999,79.89999999999999,75.434,79.89999999999999,4.3
534.633467912674,74.90899999999999,79.89999999999999,75.52499999999999,79.89999999999999,4.3
535.6407399177551,74.958,79.89999999999999,75.65799999999999,79.89999999999999,4.3
536.648414850235,75.0,79.89999999999999,75.74199999999999,79.89999999999999,4.3
537.6571748256683,75.084,79.89999999999999,75.917,79.89999999999999,4.3
538.6637320518494,75.133,79.89999999999999,76.008,79.89999999999999,4.3
539.6703028678894,75.175,79.89999999999999,76.092,79.89999999999999,4.3
540.6773278713226,75.175,79.89999999999999,76.267,79.89999999999999,4.3
541.6857879161835,75.259,79.89999999999999,76.35799999999999,79.89999999999999,4.3
542.6952729225159,75.30799999999999,79.89999999999999,76.442,79.89999999999999,4.3
543.7021098136902,75.35,79.89999999999999,76.61699999999999,79.89999999999999,4.3
544.7089929580688,75.434,79.89999999999999,76.708,79.89999999999999,4.3
545.7146108150482,75.48299999999999,79.89999999999999,76.792,79.89999999999999,4.3
546.7217588424683,75.52499999999999,79.89999999999999,76.883,79.89999999999999,4.3
